ticker,name,run_date,prior_status,new_status,prior_score,new_score
INDOUS,Indo US Bio-Tech Ltd,2026-04-06,New,Avoid,,45.03
PLATIND,Platinum Industries Ltd,2026-04-06,New,Watchlist,,52.41
EIDPARRY,EID Parry (India) Ltd,2026-04-06,New,Watchlist,,61.81
RGL,Renaissance Global Ltd,2026-04-06,New,Watchlist,,64.61
KOTHARIPET,Kothari Petrochemicals Ltd,2026-04-06,New,Avoid,,49.09
COCHINSHIP,Cochin Shipyard Ltd,2026-04-06,New,Watchlist,,58.77
AWL,AWL Agri Business Ltd,2026-04-06,New,Watchlist,,54.75
AMRUTANJAN,Amrutanjan Health Care Ltd,2026-04-06,New,Watchlist,,50.1
SANSTAR,Sanstar Ltd,2026-04-06,New,Watchlist,,55.61
MOTHERSON,Samvardhana Motherson International Ltd,2026-04-06,New,Watchlist,,53.33
RPEL,Raghav Productivity Enhancers Ltd,2026-04-06,New,Avoid,,48.44
INDHOTEL,Indian Hotels Co Ltd,2026-04-06,New,Watchlist,,52.63
NTPCGREEN,NTPC Green Energy Ltd,2026-04-06,New,Avoid,,37.3
ICICIBANK,ICICI Bank Ltd,2026-04-06,New,Avoid,,34.21
GNA,GNA Axles Ltd,2026-04-06,New,Watchlist,,61.22
KNAGRI,KN Agri Resources Ltd,2026-04-06,New,Avoid,,48.46
TITAN,Titan Company Ltd,2026-04-06,New,Avoid,,49.23
ADANIENSOL,Adani Energy Solutions Ltd,2026-04-06,New,Watchlist,,50.07
PREMIERENE,Premier Energies Ltd,2026-04-06,New,Watchlist,,55.34
VGUARD,V-Guard Industries Ltd,2026-04-06,New,Watchlist,,53.75
TVSMOTOR,TVS Motor Company Ltd,2026-04-06,New,Avoid,,46.2
KSL,Kalyani Steels Ltd,2026-04-06,New,Investable,,75.61
LTTS,L&T Technology Services Ltd,2026-04-06,New,Watchlist,,60.92
DCXINDIA,DCX Systems Ltd,2026-04-06,New,Watchlist,,52.11
KRN,KRN Heat Exchanger and Refrigeration Ltd,2026-04-06,New,Avoid,,25.67
TATACOMM,Tata Communications Ltd,2026-04-06,New,Watchlist,,59.55
ASHIANA,Ashiana Housing Ltd,2026-04-06,New,Watchlist,,54.62
PFOCUS,Prime Focus Ltd,2026-04-06,New,Watchlist,,58.72
PROTEAN,Protean eGov Technologies Ltd,2026-04-06,New,Avoid,,49.53
PRICOLLTD,Pricol Ltd,2026-04-06,New,Avoid,,46.91
JAGRAN,Jagran Prakashan Ltd,2026-04-06,New,Watchlist,,65.58
VIRINCHI,Virinchi Ltd,2026-04-06,New,Watchlist,,53.09
ADANIPORTS,Adani Ports & Special Economic Zone Ltd,2026-04-06,New,Avoid,,48.82
WELSPUNLIV,Welspun Living Ltd,2026-04-06,New,Watchlist,,54.19
ELGIEQUIP,Elgi Equipments Ltd,2026-04-06,New,Watchlist,,53.58
PRECAM,Precision Camshafts Ltd,2026-04-06,New,Watchlist,,53.16
DONEAR,Donear Industries Ltd,2026-04-06,New,Watchlist,,60.64
AVTNPL,AVT Natural Products Ltd,2026-04-06,New,Watchlist,,62.71
ADANIGREEN,Adani Green Energy Ltd,2026-04-06,New,Avoid,,48.18
ZAGGLE,Zaggle Prepaid Ocean Services Ltd,2026-04-06,New,Avoid,,43.63
FSL,Firstsource Solutions Ltd,2026-04-06,New,Watchlist,,58.59
FORTIS,Fortis Healthcare Ltd,2026-04-06,New,Watchlist,,51.5
RRKABEL,R R Kabel Ltd,2026-04-06,New,Watchlist,,55.72
CARYSIL,Carysil Ltd,2026-04-06,New,Watchlist,,59.55
ZFCVINDIA,ZF Commercial Vehicle Control System India Ltd,2026-04-06,New,Avoid,,43.41
BAJAJHLDNG,Bajaj Holdings & Investment Ltd,2026-04-06,New,Watchlist,,63.09
NAVINFLUOR,Navin Fluorine International Ltd,2026-04-06,New,Avoid,,48.5
GUJGASLTD,Gujarat Gas Ltd,2026-04-06,New,Avoid,,41.72
NUVOCO,Nuvoco Vistas Corporation Ltd,2026-04-06,New,Watchlist,,51.78
MSPL,MSP Steel & Power Ltd,2026-04-06,New,Avoid,,46.16
REPL,Rudrabhishek Enterprises Ltd,2026-04-06,New,Watchlist,,54.19
MARKOLINES,Markolines Pavement Technologies Ltd,2026-04-06,New,Watchlist,,51.28
ROHLTD,Royal Orchid Hotels Ltd,2026-04-06,New,Watchlist,,65.58
ECLERX,eClerx Services Ltd,2026-04-06,New,Watchlist,,59.11
SUNDRMFAST,Sundram Fasteners Ltd,2026-04-06,New,Watchlist,,55.01
LUMAXIND,Lumax Industries Ltd,2026-04-06,New,Watchlist,,52.48
TRIVENI,Triveni Engineering and Industries Ltd,2026-04-06,New,Watchlist,,52.36
DEEPINDS,Deep Industries Ltd,2026-04-06,New,Watchlist,,57.96
KEI,KEI Industries Ltd,2026-04-06,New,Watchlist,,50.59
ACCELYA,Accelya Solutions India Ltd,2026-04-06,New,Investable,,74.63
IIFLCAPS,IIFL Capital Services Ltd,2026-04-06,New,Watchlist,,69.41
AWFIS,AWFIS Space Solutions Ltd,2026-04-06,New,Watchlist,,58.72
JSWENERGY,JSW Energy Ltd,2026-04-06,New,Watchlist,,50.47
DBREALTY,Valor Estate Ltd,2026-04-06,New,Avoid,,41.18
SENCO,Senco Gold Ltd,2026-04-06,New,Watchlist,,62.94
GOKULAGRO,Gokul Agro Resources Ltd,2026-04-06,New,Avoid,,48.53
VIJAYA,Vijaya Diagnostic Centre Ltd,2026-04-06,New,Watchlist,,58.1
IPCALAB,Ipca Laboratories Ltd,2026-04-06,New,Watchlist,,55.42
ADFFOODS,ADF Foods Ltd,2026-04-06,New,Watchlist,,56.86
DBL,Dilip Buildcon Ltd,2026-04-06,New,Watchlist,,55.51
MOREPENLAB,Morepen Laboratories Ltd,2026-04-06,New,Watchlist,,55.92
JUBLPHARMA,Jubilant Pharmova Ltd,2026-04-06,New,Watchlist,,60.26
IRCON,Ircon International Ltd,2026-04-06,New,Watchlist,,56.27
ARVSMART,Arvind SmartSpaces Ltd,2026-04-06,New,Avoid,,47.33
CYIENT,Cyient Ltd,2026-04-06,New,Watchlist,,69.98
TINNARUBR,Tinna Rubber & Infrastructure Ltd,2026-04-06,New,Watchlist,,65.25
GALAXYSURF,Galaxy Surfactants Ltd,2026-04-06,New,Watchlist,,64.37
TATASTEEL,Tata Steel Ltd,2026-04-06,New,Watchlist,,50.64
OMAXAUTO,Omax Autos Ltd,2026-04-06,New,Investable,,70.52
HAPPYFORGE,Happy Forgings Ltd,2026-04-06,New,Watchlist,,53.27
SUMEETINDS,Sumeet Industries Ltd,2026-04-06,New,Avoid,,49.63
JINDALSTEL,Jindal Steel Ltd,2026-04-06,New,Avoid,,46.67
UNIDT,United Drilling Tools Ltd,2026-04-06,New,Watchlist,,63.91
BPL,BPL Ltd,2026-04-06,New,Watchlist,,62.36
JUBLINGREA,Jubilant Ingrevia Ltd,2026-04-06,New,Watchlist,,56.7
TATATECH,Tata Technologies Ltd,2026-04-06,New,Watchlist,,54.7
SAFARI,Safari Industries (India) Ltd,2026-04-06,New,Watchlist,,54.99
GLENMARK,Glenmark Pharmaceuticals Ltd,2026-04-06,New,Watchlist,,50.82
SYSTMTXC,Systematix Corporate Services Ltd,2026-04-06,New,Avoid,,48.72
GAEL,Gujarat Ambuja Exports Ltd,2026-04-06,New,Watchlist,,52.25
MUKANDLTD,Mukand Ltd,2026-04-06,New,Watchlist,,52.75
RUPA,Rupa & Company Ltd,2026-04-06,New,Watchlist,,64.79
TNPETRO,Tamil Nadu Petro Products Ltd,2026-04-06,New,Watchlist,,65.47
ETHOSLTD,Ethos Ltd,2026-04-06,New,Watchlist,,51.72
BETA,Beta Drugs Ltd,2026-04-06,New,Watchlist,,59.09
SAKSOFT,Saksoft Ltd,2026-04-06,New,Watchlist,,67.76
KERNEX,Kernex Microsystems (India) Ltd,2026-04-06,New,Watchlist,,52.65
APLAPOLLO,APL Apollo Tubes Ltd,2026-04-06,New,Avoid,,49.5
TEXRAIL,Texmaco Rail & Engineering Ltd,2026-04-06,New,Watchlist,,63.88
FOODSIN,Foods & Inns Ltd,2026-04-06,New,Watchlist,,69.56
IGPL,I G Petrochemicals Ltd,2026-04-06,New,Watchlist,,66.72
FOCUS,Focus Lighting & Fixtures Ltd,2026-04-06,New,Watchlist,,53.21
SASKEN,Sasken Technologies Ltd,2026-04-06,New,Avoid,,49.53
ASHAPURMIN,Ashapura Minechem Ltd,2026-04-06,New,Watchlist,,60.89
UNIVASTU,Univastu India Ltd,2026-04-06,New,Watchlist,,59.27
TBZ,Tribhovandas Bhimji Zaveri Ltd,2026-04-06,New,Watchlist,,68.98
SOUTHWEST,South West Pinnacle Exploration Ltd,2026-04-06,New,Watchlist,,55.32
RISHABH,Rishabh Instruments Ltd,2026-04-06,New,Watchlist,,58.12
NAUKRI,Info Edge (India) Ltd,2026-04-06,New,Avoid,,49.13
EBGNG,GNG Electronics Ltd,2026-04-06,New,Watchlist,,60.93
RCF,Rashtriya Chemicals & Fertilizers Ltd,2026-04-06,New,Watchlist,,54.25
KIRLOSENG,Kirloskar Oil Engines Ltd,2026-04-06,New,Watchlist,,51.12
DOLPHIN,Dolphin Offshore Enterprises (India) Ltd,2026-04-06,New,Avoid,,46.34
MEDANTA,Global Health Ltd,2026-04-06,New,Watchlist,,56.6
NRBBEARING,NRB Bearings Ltd,2026-04-06,New,Watchlist,,61.29
CYIENTDLM,Cyient DLM Ltd,2026-04-06,New,Watchlist,,52.21
ASTRAL,Astral Ltd,2026-04-06,New,Avoid,,48.85
PRIVISCL,Privi Speciality Chemicals Ltd,2026-04-06,New,Avoid,,47.83
IXIGO,Le Travenues Technology Ltd,2026-04-06,New,Avoid,,39.64
MMFL,M M Forgings Ltd,2026-04-06,New,Watchlist,,61.53
DATAMATICS,Datamatics Global Services Ltd,2026-04-06,New,Watchlist,,63.35
WIPRO,Wipro Ltd,2026-04-06,New,Watchlist,,65.76
MANKIND,Mankind Pharma Ltd,2026-04-06,New,Avoid,,49.89
MPHASIS,Mphasis Ltd,2026-04-06,New,Watchlist,,61.76
KRYSTAL,Krystal Integrated Services Ltd,2026-04-06,New,Watchlist,,62.49
UNIVCABLES,Universal Cables Ltd,2026-04-06,New,Watchlist,,62.3
BALKRISIND,Balkrishna Industries Ltd,2026-04-06,New,Watchlist,,56.3
MAHLIFE,Mahindra Lifespace Developers Ltd,2026-04-06,New,Avoid,,45.22
AGI,AGI Greenpac Ltd,2026-04-06,New,Watchlist,,69.29
DIGISPICE,DigiSpice Technologies Ltd,2026-04-06,New,Watchlist,,50.5
GANESHBE,Ganesh Benzoplast Ltd,2026-04-06,New,Watchlist,,67.87
KPEL,K.P. Energy Ltd,2026-04-06,New,Watchlist,,61.89
JAYSREETEA,Jay Shree Tea & Industries Ltd,2026-04-06,New,Watchlist,,57.17
RAMCOIND,Ramco Industries Ltd,2026-04-06,New,Watchlist,,66.69
GOKEX,Gokaldas Exports Ltd,2026-04-06,New,Watchlist,,51.83
INOXGREEN,Inox Green Energy Services Ltd,2026-04-06,New,Avoid,,38.26
SRF,SRF Ltd,2026-04-06,New,Watchlist,,51.38
SBC,SBC Exports Ltd,2026-04-06,New,Avoid,,47.04
UNIMECH,Unimech Aerospace and Manufacturing Ltd,2026-04-06,New,Watchlist,,63.18
MATRIMONY,Matrimony.com Ltd,2026-04-06,New,Watchlist,,67.15
DEEPAKNTR,Deepak Nitrite Ltd,2026-04-06,New,Watchlist,,55.5
DEVIT,Dev Information Technology Ltd,2026-04-06,New,Watchlist,,53.26
RADICO,Radico Khaitan Ltd,2026-04-06,New,Avoid,,46.0
TCPLPACK,TCPL Packaging Ltd,2026-04-06,New,Watchlist,,67.14
AHLUCONT,Ahluwalia Contracts (India) Ltd,2026-04-06,New,Watchlist,,54.94
AJMERA,Ajmera Realty & Infra India Ltd,2026-04-06,New,Watchlist,,64.21
IFBIND,IFB Industries Ltd,2026-04-06,New,Watchlist,,54.15
HIKAL,Hikal Ltd,2026-04-06,New,Watchlist,,59.52
AWHCL,Antony Waste Handling Cell Ltd,2026-04-06,New,Watchlist,,64.33
MRPL,Mangalore Refinery And Petrochemicals Ltd,2026-04-06,New,Avoid,,42.32
AVONMORE,Avonmore Capital & Management Services Ltd,2026-04-06,New,Avoid,,48.84
KEC,KEC International Ltd,2026-04-06,New,Watchlist,,52.8
ASTERDM,Aster DM Healthcare Ltd,2026-04-06,New,Avoid,,46.83
SBGLP,Suratwwala Business Group Ltd,2026-04-06,New,Watchlist,,61.74
SHK,S H Kelkar & Company Ltd,2026-04-06,New,Watchlist,,54.17
MOLDTECH,Mold-Tek Technologies Ltd,2026-04-06,New,Avoid,,49.75
AGIIL,AGI Infra Ltd,2026-04-06,New,Avoid,,48.08
GICL,Globe International Carriers Ltd,2026-04-06,New,Avoid,,43.96
SOMANYCERA,Somany Ceramics Ltd,2026-04-06,New,Watchlist,,64.56
PDSL,PDS Ltd,2026-04-06,New,Watchlist,,55.55
KMEW,Knowledge Marine & Engineering Works Ltd,2026-04-06,New,Avoid,,49.75
SUNDROP,Sundrop Brands Ltd,2026-04-06,New,Avoid,,44.86
RAMCOCEM,The Ramco Cements Ltd,2026-04-06,New,Avoid,,49.09
IKIO,IKIO Technologies Ltd,2026-04-06,New,Watchlist,,55.29
TATACHEM,Tata Chemicals Ltd,2026-04-06,New,Watchlist,,53.54
IPL,India Pesticides Ltd,2026-04-06,New,Watchlist,,59.33
3IINFOLTD,3i Infotech Ltd,2026-04-06,New,Avoid,,46.81
BLUESTARCO,Blue Star Ltd,2026-04-06,New,Avoid,,46.14
BECTORFOOD,Mrs Bectors Food Specialities Ltd,2026-04-06,New,Avoid,,45.39
HDFCBANK,HDFC Bank Ltd,2026-04-06,New,Avoid,,39.3
AVG,AVG Logistics Ltd,2026-04-06,New,Watchlist,,67.7
DSSL,Dynacons Systems & Solutions Ltd,2026-04-06,New,Watchlist,,67.69
ANURAS,Anupam Rasayan India Ltd,2026-04-06,New,Avoid,,45.04
TECHM,Tech Mahindra Ltd,2026-04-06,New,Watchlist,,52.48
BIKAJI,Bikaji Foods International Ltd,2026-04-06,New,Avoid,,48.18
HEXT,Hexaware Technologies Ltd,2026-04-06,New,Watchlist,,64.43
WINDLAS,Windlas Biotech Ltd,2026-04-06,New,Watchlist,,51.79
BIOCON,Biocon Ltd,2026-04-06,New,Watchlist,,51.35
MMTC,MMTC Ltd,2026-04-06,New,Avoid,,38.13
SANSERA,Sansera Engineering Ltd,2026-04-06,New,Avoid,,44.19
GLAND,Gland Pharma Ltd,2026-04-06,New,Watchlist,,59.13
AARTIDRUGS,Aarti Drugs Ltd,2026-04-06,New,Watchlist,,68.95
EIHAHOTELS,EIH Associated Hotels Ltd,2026-04-06,New,Avoid,,48.26
TIMETECHNO,Time Technoplast Ltd,2026-04-06,New,Watchlist,,54.84
DIAMINESQ,Diamines & Chemicals Ltd,2026-04-06,New,Watchlist,,51.52
SUKHJITS,Sukhjit Starch & Chemicals Ltd,2026-04-06,New,Watchlist,,59.54
SANATHAN,Sanathan Textiles Ltd,2026-04-06,New,Watchlist,,52.75
VIDHIING,Vidhi Specialty Food Ingredients Ltd,2026-04-06,New,Watchlist,,58.74
EDELWEISS,Edelweiss Financial Services Ltd,2026-04-06,New,Watchlist,,57.7
MHRIL,Mahindra Holidays & Resorts India Ltd,2026-04-06,New,Watchlist,,57.4
INDOAMIN,Indo Amines Ltd,2026-04-06,New,Watchlist,,66.19
SHYAMMETL,Shyam Metalics & Energy Ltd,2026-04-06,New,Watchlist,,56.95
COHANCE,Cohance Lifesciences Ltd,2026-04-06,New,Watchlist,,56.4
MANALIPETC,Manali Petrochemicals Ltd,2026-04-06,New,Watchlist,,56.01
YATRA,Yatra Online Ltd,2026-04-06,New,Watchlist,,50.73
BANSWRAS,Banswara Syntex Ltd,2026-04-06,New,Watchlist,,63.52
MWL,Mangalam Worldwide Ltd,2026-04-06,New,Watchlist,,64.04
BOROSCI,Borosil Scientific Ltd,2026-04-06,New,Avoid,,40.11
WOCKPHARMA,Wockhardt Ltd,2026-04-06,New,Avoid,,44.46
NFL,National Fertilizer Ltd,2026-04-06,New,Watchlist,,57.73
GODREJIND,Godrej Industries Ltd,2026-04-06,New,Avoid,,44.16
BLUEDART,Blue Dart Express Ltd,2026-04-06,New,Watchlist,,53.66
LLOYDSME,Lloyds Metals & Energy Ltd,2026-04-06,New,Avoid,,42.71
GODREJAGRO,Godrej Agrovet Ltd,2026-04-06,New,Watchlist,,57.86
HCC,Hindustan Construction Company Ltd,2026-04-06,New,Avoid,,48.56
GMMPFAUDLR,GMM Pfaudler Ltd,2026-04-06,New,Watchlist,,57.22
UPL,UPL Ltd,2026-04-06,New,Watchlist,,51.82
RSYSTEMS,R Systems International Ltd,2026-04-06,New,Watchlist,,58.74
ALMONDZ,Almondz Global Securities Ltd,2026-04-06,New,Watchlist,,57.31
SDBL,Som Distilleries & Breweries Ltd,2026-04-06,New,Watchlist,,52.88
NILKAMAL,Nilkamal Ltd,2026-04-06,New,Watchlist,,69.87
TSFINV,Tsf Investments Ltd,2026-04-06,New,Watchlist,,65.85
TTKPRESTIG,TTK Prestige Ltd,2026-04-06,New,Watchlist,,58.22
FLUOROCHEM,Gujarat Fluorochemicals Ltd,2026-04-06,New,Avoid,,47.28
GREENPANEL,Greenpanel Industries Ltd,2026-04-06,New,Watchlist,,65.23
20MICRONS,20 Microns Ltd,2026-04-06,New,Investable,,70.58
TARIL,Transformers & Rectifiers India Ltd,2026-04-06,New,Watchlist,,53.58
MAXHEALTH,Max Healthcare Institute Ltd,2026-04-06,New,Avoid,,46.69
MOTILALOFS,Motilal Oswal Financial Services Ltd,2026-04-06,New,Watchlist,,59.74
AFCONS,Afcons Infrastructure Ltd,2026-04-06,New,Watchlist,,52.04
ARIHANTSUP,Arihant Superstructures Ltd,2026-04-06,New,Watchlist,,59.96
APOLLOPIPE,Apollo Pipes Ltd,2026-04-06,New,Avoid,,39.51
VOLTAS,Voltas Ltd,2026-04-06,New,Avoid,,48.35
NESTLEIND,Nestle India Ltd,2026-04-06,New,Avoid,,33.53
THERMAX,Thermax Ltd,2026-04-06,New,Watchlist,,52.17
SKIPPER,Skipper Ltd,2026-04-06,New,Watchlist,,60.78
SALASAR,Salasar Techno Engineering Ltd,2026-04-06,New,Watchlist,,50.56
JASH,Jash Engineering Ltd,2026-04-06,New,Watchlist,,59.17
BELRISE,Belrise Industries Ltd,2026-04-06,New,Avoid,,43.26
IKS,Inventurus Knowledge Solutions Ltd,2026-04-06,New,Watchlist,,53.64
PUNJABCHEM,Punjab Chemicals & Crop Protection Ltd,2026-04-06,New,Watchlist,,55.37
ADANIENT,Adani Enterprises Ltd,2026-04-06,New,Watchlist,,52.11
AXISBANK,Axis Bank Ltd,2026-04-06,New,Avoid,,31.31
LLOYDSENT,Lloyds Enterprises Ltd,2026-04-06,New,Watchlist,,56.06
ORIENTCER,Orient Ceratech Ltd,2026-04-06,New,Watchlist,,54.79
AEPL,Artemis Electricals & Projects Ltd,2026-04-06,New,Watchlist,,51.54
NIITLTD,NIIT Ltd,2026-04-06,New,Avoid,,48.18
KIRLOSIND,Kirloskar Industries Ltd,2026-04-06,New,Watchlist,,65.84
JAINREC,Jain Resource Recycling Ltd,2026-04-06,New,Avoid,,42.62
HUHTAMAKI,Huhtamaki India Ltd,2026-04-06,New,Investable,,70.81
APOLLOHOSP,Apollo Hospitals Enterprise Ltd,2026-04-06,New,Avoid,,48.28
HARIOMPIPE,Hariom Pipe Industries Ltd,2026-04-06,New,Watchlist,,64.0
ORICONENT,Oricon Enterprises Ltd,2026-04-06,New,Watchlist,,53.84
RSWM,RSWM Ltd,2026-04-06,New,Avoid,,48.59
DEVX,Dev Accelerator Ltd,2026-04-06,New,Watchlist,,54.63
ISGEC,ISGEC Heavy Engineering  Ltd,2026-04-06,New,Avoid,,45.87
KOLTEPATIL,Kolte Patil Developers Ltd,2026-04-06,New,Watchlist,,54.16
SKYGOLD,Sky Gold & Diamonds Ltd,2026-04-06,New,Watchlist,,51.54
RACLGEAR,RACL Geartech Ltd,2026-04-06,New,Avoid,,46.34
CRAFTSMAN,Craftsman Automation Ltd,2026-04-06,New,Avoid,,42.68
RIIL,Reliance Industrial Infrastructure Ltd,2026-04-06,New,Avoid,,39.32
SHREEPUSHK,Shree Pushkar Chemicals & Fertilizers Ltd,2026-04-06,New,Watchlist,,52.74
METROBRAND,Metro Brands Ltd,2026-04-06,New,Watchlist,,53.74
SANDUMA,Sandur Manganese & Iron Ores Ltd,2026-04-06,New,Watchlist,,51.86
ENTERO,Entero Healthcare Solutions Ltd,2026-04-06,New,Avoid,,43.88
PERSISTENT,Persistent Systems Ltd,2026-04-06,New,Avoid,,48.91
POLICYBZR,PB Fintech Ltd,2026-04-06,New,Avoid,,48.52
LUXIND,Lux Industries Ltd,2026-04-06,New,Watchlist,,56.78
SEPC,SEPC Ltd,2026-04-06,New,Avoid,,43.78
RAMASTEEL,Rama Steel Tubes Ltd,2026-04-06,New,Avoid,,46.77
MASTERTR,Master Trust Ltd,2026-04-06,New,Watchlist,,63.25
KECL,Kirloskar Electric Company Ltd,2026-04-06,New,Watchlist,,53.43
SUPREME,Supreme Holdings & Hospitality Ltd,2026-04-06,New,Avoid,,49.77
TITAGARH,Titagarh Rail Systems Ltd,2026-04-06,New,Watchlist,,53.33
SHAILY,Shaily Engineering Plastics Ltd,2026-04-06,New,Avoid,,42.93
JSWCEMENT,JSW Cement Ltd,2026-04-06,New,Avoid,,41.97
360ONE,360 ONE WAM Ltd,2026-04-06,New,Watchlist,,54.02
LMW,LMW Ltd,2026-04-06,New,Avoid,,42.49
FCSSOFT,FCS Software Solutions Ltd,2026-04-06,New,Avoid,,45.62
BHAGERIA,Bhageria Industries Ltd,2026-04-06,New,Watchlist,,61.19
PGEL,PG Electroplast Ltd,2026-04-06,New,Avoid,,48.85
JAYBARMARU,Jay Bharat Maruti Ltd,2026-04-06,New,Watchlist,,60.7
RELTD,Ravindra Energy Ltd,2026-04-06,New,Watchlist,,51.41
GANECOS,Ganesha Ecosphere Ltd,2026-04-06,New,Avoid,,47.84
ASIANTILES,Asian Granito India Ltd,2026-04-06,New,Avoid,,47.97
UNOMINDA,Uno Minda Ltd,2026-04-06,New,Avoid,,41.56
KOTAKBANK,Kotak Mahindra Bank Ltd,2026-04-06,New,Avoid,,33.43
GOODLUCK,Goodluck India Ltd,2026-04-06,New,Watchlist,,55.0
PRESTIGE,Prestige Estates Projects Ltd,2026-04-06,New,Avoid,,43.21
WCIL,Western Carriers (India) Ltd,2026-04-06,New,Watchlist,,61.42
PRSMJOHNSN,Prism Johnson Ltd,2026-04-06,New,Avoid,,45.66
SEAMECLTD,SEAMEC Ltd,2026-04-06,New,Watchlist,,53.01
NCLIND,NCL Industries Ltd,2026-04-06,New,Watchlist,,59.89
ABCAPITAL,Aditya Birla Capital Ltd,2026-04-06,New,Watchlist,,56.59
VARROC,Varroc Engineering Ltd,2026-04-06,New,Avoid,,46.16
PVP,PVP Ventures Ltd,2026-04-06,New,Avoid,,49.15
RICOAUTO,Rico Auto Industries Ltd,2026-04-06,New,Avoid,,48.67
VISHNU,Vishnu Chemicals Ltd,2026-04-06,New,Avoid,,48.31
SAKAR,Sakar Healthcare Ltd,2026-04-06,New,Avoid,,46.25
HEG,HEG Ltd,2026-04-06,New,Watchlist,,50.54
ASTRAMICRO,Astra Microwave Products Ltd,2026-04-06,New,Watchlist,,62.26
BROOKS,Brooks Laboratories Ltd,2026-04-06,New,Watchlist,,51.49
JUBLFOOD,Jubilant Foodworks Ltd,2026-04-06,New,Avoid,,47.8
DIXON,Dixon Technologies (India) Ltd,2026-04-06,New,Avoid,,48.34
DABUR,Dabur India Ltd,2026-04-06,New,Watchlist,,61.76
JSWINFRA,JSW Infrastructure Ltd,2026-04-06,New,Avoid,,46.93
STLTECH,Sterlite Technologies Ltd,2026-04-06,New,Avoid,,46.76
COSMOFIRST,Cosmo First Ltd,2026-04-06,New,Watchlist,,58.19
ANUP,The Anup Engineering Ltd,2026-04-06,New,Watchlist,,55.66
ZIMLAB,Zim Laboratories Ltd,2026-04-06,New,Watchlist,,53.09
RELIGARE,Religare Enterprises Ltd,2026-04-06,New,Avoid,,48.0
ONMOBILE,OnMobile Global Ltd,2026-04-06,New,Avoid,,37.65
CPPLUS,Aditya Infotech Ltd,2026-04-06,New,Avoid,,44.92
AYMSYNTEX,AYM Syntex Ltd,2026-04-06,New,Avoid,,47.53
PITTIENG,Pitti Engineering Ltd,2026-04-06,New,Watchlist,,59.86
RITCO,Ritco Logistics Ltd,2026-04-06,New,Watchlist,,58.95
ASAHIINDIA,Asahi India Glass Ltd,2026-04-06,New,Avoid,,42.63
EKC,Everest Kanto Cylinder Ltd,2026-04-06,New,Watchlist,,63.74
REDTAPE,Redtape Ltd,2026-04-06,New,Watchlist,,57.42
CNL,Creative Newtech Ltd,2026-04-06,New,Watchlist,,60.28
TRF,TRF Ltd,2026-04-06,New,Watchlist,,64.55
ELIN,Elin Electronics Ltd,2026-04-06,New,Watchlist,,55.18
ALICON,Alicon Castalloy Ltd,2026-04-06,New,Watchlist,,62.77
TEAMLEASE,Team Lease Services Ltd,2026-04-06,New,Avoid,,48.26
HLEGLAS,HLE Glascoat Ltd,2026-04-06,New,Watchlist,,59.14
STANLEY,Stanley Lifestyles Ltd,2026-04-06,New,Watchlist,,61.08
SONATSOFTW,Sonata Software Ltd,2026-04-06,New,Watchlist,,62.12
APOLLO,Apollo Micro Systems Ltd,2026-04-06,New,Watchlist,,51.17
CUPID,Cupid Ltd,2026-04-06,New,Avoid,,36.36
SAKUMA,Sakuma Exports Ltd,2026-04-06,New,Avoid,,49.75
TIIL,Technocraft Industries (India) Ltd,2026-04-06,New,Watchlist,,62.83
FILATFASH,Filatex Fashions Ltd,2026-04-06,New,Watchlist,,52.77
JTEKTINDIA,JTEKT India Ltd,2026-04-06,New,Avoid,,41.76
KAMOPAINTS,Kamdhenu Ventures Ltd,2026-04-06,New,Watchlist,,52.85
ICEMAKE,ICE Make Refrigeration Ltd,2026-04-06,New,Avoid,,49.63
PVRINOX,PVR Inox Ltd,2026-04-06,New,Avoid,,48.38
ORIENTHOT,Oriental Hotels Ltd,2026-04-06,New,Watchlist,,57.18
JTLIND,JTL Industries Ltd,2026-04-06,New,Watchlist,,53.88
TVSHLTD,TVS Holdings Ltd,2026-04-06,New,Watchlist,,59.6
GANDHAR,Gandhar Oil Refinery (India) Ltd,2026-04-06,New,Watchlist,,53.19
IRMENERGY,IRM Energy Ltd,2026-04-06,New,Watchlist,,51.24
MODISONLTD,Modison Ltd,2026-04-06,New,Investable,,72.73
ANGELONE,Angel One Ltd,2026-04-06,New,Watchlist,,54.83
KITEX,Kitex Garments Ltd,2026-04-06,New,Avoid,,47.74
SOBHA,Sobha Ltd,2026-04-06,New,Avoid,,40.33
AZAD,Azad Engineering Ltd,2026-04-06,New,Avoid,,46.98
KIMS,Krishna Institute of Medical Sciences Ltd,2026-04-06,New,Avoid,,44.91
SANGAMIND,Sangam (India) Ltd,2026-04-06,New,Watchlist,,52.96
RML,Rane (Madras) Ltd,2026-04-06,New,Watchlist,,57.33
ROSSARI,Rossari Biotech Ltd,2026-04-06,New,Watchlist,,56.24
CARBORUNIV,Carborundum Universal Ltd,2026-04-06,New,Avoid,,46.43
SURAKSHA,Suraksha Diagnostic Ltd,2026-04-06,New,Watchlist,,68.61
ARVINDFASN,Arvind Fashions Ltd,2026-04-06,New,Watchlist,,53.01
SINDHUTRAD,Sindhu Trade Links Ltd,2026-04-06,New,Avoid,,40.74
HGS,Hinduja Global Solutions Ltd,2026-04-06,New,Watchlist,,62.24
GABRIEL,Gabriel India Ltd,2026-04-06,New,Avoid,,32.06
